class_id,class_name,depth,rxcui,generic_name,tty,rela
D019964,Mood Disorders,1,5691,imipramine,IN,may_treat
D019964,Mood Disorders,1,6011,isocarboxazid,IN,may_treat
D019964,Mood Disorders,1,6026,isoflurane,IN,may_treat
D019964,Mood Disorders,1,285228,kava preparation,IN,may_treat
D019964,Mood Disorders,1,28439,lamotrigine,IN,may_treat
D019964,Mood Disorders,1,1433212,levomilnacipran,IN,may_treat
D019964,Mood Disorders,1,6448,lithium,IN,may_treat
D019964,Mood Disorders,1,746070,lithium aspartate,IN,may_treat
D019964,Mood Disorders,1,42351,lithium carbonate,IN,may_treat
D019964,Mood Disorders,1,52105,lithium citrate,IN,may_treat
D019964,Mood Disorders,1,6470,lorazepam,IN,may_treat
D019964,Mood Disorders,1,1040028,lurasidone,IN,may_treat
D019964,Mood Disorders,1,6646,maprotiline,IN,may_treat
D019964,Mood Disorders,1,6711,melatonin,IN,may_treat
D019964,Mood Disorders,1,6852,methotrimeprazine,IN,may_treat
D019964,Mood Disorders,1,6901,methylphenidate,IN,may_treat
D019964,Mood Disorders,1,588250,milnacipran,IN,may_treat
D019964,Mood Disorders,1,15996,mirtazapine,IN,may_treat
D019964,Mood Disorders,1,31565,nefazodone,IN,may_treat
D019964,Mood Disorders,1,7531,nortriptyline,IN,may_treat
D019964,Mood Disorders,1,61381,olanzapine,IN,may_treat
D019964,Mood Disorders,1,679314,paliperidone,IN,may_treat
D019964,Mood Disorders,1,32937,paroxetine,IN,may_treat
D019964,Mood Disorders,1,8123,phenelzine,IN,may_treat
D019964,Mood Disorders,1,8156,phenylalanine,IN,may_treat
D019964,Mood Disorders,1,746741,pramipexole,IN,may_treat
D019964,Mood Disorders,1,8886,protriptyline,IN,may_treat
D019964,Mood Disorders,1,51272,quetiapine,IN,may_treat
D019964,Mood Disorders,1,35636,risperidone,IN,may_treat
D019964,Mood Disorders,1,2559612,samidorphan,IN,may_treat
D019964,Mood Disorders,1,9639,selegiline,IN,may_treat
D019964,Mood Disorders,1,36437,sertraline,IN,may_treat
D019964,Mood Disorders,1,10355,temazepam,IN,may_treat
D019964,Mood Disorders,1,31914,tiagabine,IN,may_treat
D019964,Mood Disorders,1,38404,topiramate,IN,may_treat
D019964,Mood Disorders,1,10734,tranylcypromine,IN,may_treat
D019964,Mood Disorders,1,10737,trazodone,IN,may_treat
D019964,Mood Disorders,1,10834,trimipramine,IN,may_treat
D019964,Mood Disorders,1,39786,venlafaxine,IN,may_treat
D019964,Mood Disorders,1,1086769,vilazodone,IN,may_treat
D019964,Mood Disorders,1,1455099,vortioxetine,IN,may_treat
D019964,Mood Disorders,1,2669905,zuranolone,IN,may_treat
D009290,Narcolepsy,5,2591497,daridorexant,IN,ci_with
D009290,Narcolepsy,5,1547099,suvorexant,IN,ci_with
D009290,Narcolepsy,5,725,amphetamine,IN,may_treat
D009290,Narcolepsy,5,3288,dextroamphetamine,IN,may_treat
D009290,Narcolepsy,5,6816,methamphetamine,IN,may_treat
D009290,Narcolepsy,5,6901,methylphenidate,IN,may_treat
D009290,Narcolepsy,5,30125,modafinil,IN,may_treat
D009290,Narcolepsy,5,2387302,oxybate,IN,may_treat
D009290,Narcolepsy,5,7966,pemoline,IN,may_treat
D000079524,Narcotic-Related Disorders,2,1841,butorphanol,IN,ci_with
D000079524,Narcotic-Related Disorders,2,7243,naltrexone,IN,ci_with
D000079524,Narcotic-Related Disorders,2,10689,tramadol,IN,ci_with
D000079524,Narcotic-Related Disorders,2,1819,buprenorphine,IN,may_treat
D000079524,Narcotic-Related Disorders,2,237005,levomethadyl,IN,may_treat
D000079524,Narcotic-Related Disorders,2,6813,methadone,IN,may_treat
D000079524,Narcotic-Related Disorders,2,31479,nalmefene,IN,may_treat
D000079524,Narcotic-Related Disorders,2,7242,naloxone,IN,may_treat
D000079524,Narcotic-Related Disorders,2,7243,naltrexone,IN,may_treat
D019965,Neurocognitive Disorders,1,2557217,aducanumab,IN,may_treat
D019965,Neurocognitive Disorders,1,1292,baclofen,IN,may_treat
D019965,Neurocognitive Disorders,1,1373,benperidol,IN,may_treat
D019965,Neurocognitive Disorders,1,2690627,benzgalantamine,IN,may_treat
D019965,Neurocognitive Disorders,1,2556,citalopram,IN,may_treat
D019965,Neurocognitive Disorders,1,2687966,donanemab,IN,may_treat
D019965,Neurocognitive Disorders,1,135447,donepezil,IN,may_treat
D019965,Neurocognitive Disorders,1,4024,"ergoloid mesylates, USP",IN,may_treat
D019965,Neurocognitive Disorders,1,4637,galantamine,IN,may_treat
D019965,Neurocognitive Disorders,1,2267703,huperzine A,IN,may_treat
D019965,Neurocognitive Disorders,1,2626143,lecanemab,IN,may_treat
D019965,Neurocognitive Disorders,1,6719,memantine,IN,may_treat
D019965,Neurocognitive Disorders,1,7909,paraldehyde,IN,may_treat
D019965,Neurocognitive Disorders,1,8076,perphenazine,IN,may_treat
D019965,Neurocognitive Disorders,1,8331,pimozide,IN,may_treat
D019965,Neurocognitive Disorders,1,8704,prochlorperazine,IN,may_treat
D019965,Neurocognitive Disorders,1,8782,propofol,IN,may_treat
D019965,Neurocognitive Disorders,1,35636,risperidone,IN,may_treat
D019965,Neurocognitive Disorders,1,183379,rivastigmine,IN,may_treat
D019965,Neurocognitive Disorders,1,9639,selegiline,IN,may_treat
D019965,Neurocognitive Disorders,1,10318,tacrine,IN,may_treat
D019965,Neurocognitive Disorders,1,10390,tetrabenazine,IN,may_treat
D019965,Neurocognitive Disorders,1,314875,"tocopheryl acid succinate,D-alpha",IN,may_treat
D019965,Neurocognitive Disorders,1,1314420,tricaprylin,IN,may_treat
D019965,Neurocognitive Disorders,1,21406,ubidecarenone,IN,may_treat
D019965,Neurocognitive Disorders,1,11256,vitamin E,IN,may_treat
D065886,Neurodevelopmental Disorders,1,1422,benzphetamine,IN,ci_with
D065886,Neurodevelopmental Disorders,1,352372,dexmethylphenidate,IN,ci_with
D065886,Neurodevelopmental Disorders,1,3389,diethylpropion,IN,ci_with
D065886,Neurodevelopmental Disorders,1,6816,methamphetamine,IN,ci_with
D065886,Neurodevelopmental Disorders,1,6901,methylphenidate,IN,ci_with
D065886,Neurodevelopmental Disorders,1,2387302,oxybate,IN,ci_with
D065886,Neurodevelopmental Disorders,1,7966,pemoline,IN,ci_with
D065886,Neurodevelopmental Disorders,1,725,amphetamine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,38400,atomoxetine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,42347,bupropion,IN,may_treat
D065886,Neurodevelopmental Disorders,1,1827,buspirone,IN,may_treat
D065886,Neurodevelopmental Disorders,1,2403,chlorpromazine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,2598,clonazepam,IN,may_treat
D065886,Neurodevelopmental Disorders,1,2599,clonidine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,3247,desipramine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,352372,dexmethylphenidate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,3288,dextroamphetamine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,4328,fenfluramine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,40114,guanfacine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,5093,haloperidol,IN,may_treat
D065886,Neurodevelopmental Disorders,1,5691,imipramine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,700810,lisdexamfetamine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,6448,lithium,IN,may_treat
D065886,Neurodevelopmental Disorders,1,746070,lithium aspartate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,42351,lithium carbonate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,52105,lithium citrate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,6673,mecamylamine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,6816,methamphetamine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,6901,methylphenidate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,30125,modafinil,IN,may_treat
D065886,Neurodevelopmental Disorders,1,7531,nortriptyline,IN,may_treat
D065886,Neurodevelopmental Disorders,1,7966,pemoline,IN,may_treat
D065886,Neurodevelopmental Disorders,1,8047,pergolide,IN,may_treat
D065886,Neurodevelopmental Disorders,1,8076,perphenazine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,8331,pimozide,IN,may_treat
D065886,Neurodevelopmental Disorders,1,51272,quetiapine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,60842,reboxetine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,35636,risperidone,IN,may_treat
D065886,Neurodevelopmental Disorders,1,9639,selegiline,IN,may_treat
D065886,Neurodevelopmental Disorders,1,2562176,serdexmethylphenidate,IN,may_treat
D065886,Neurodevelopmental Disorders,1,39786,venlafaxine,IN,may_treat
D065886,Neurodevelopmental Disorders,1,115698,ziprasidone,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,2556,citalopram,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,2597,clomipramine,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,4493,fluoxetine,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,42355,fluvoxamine,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,32937,paroxetine,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,36437,sertraline,IN,may_treat
D009771,Obsessive-Compulsive Disorder,2,39786,venlafaxine,IN,may_treat
D009293,Opioid-Related Disorders,3,1841,butorphanol,IN,ci_with
D009293,Opioid-Related Disorders,3,7243,naltrexone,IN,ci_with
D009293,Opioid-Related Disorders,3,10689,tramadol,IN,ci_with
D009293,Opioid-Related Disorders,3,1819,buprenorphine,IN,may_treat
D009293,Opioid-Related Disorders,3,237005,levomethadyl,IN,may_treat
D009293,Opioid-Related Disorders,3,6813,methadone,IN,may_treat
D009293,Opioid-Related Disorders,3,31479,nalmefene,IN,may_treat
D009293,Opioid-Related Disorders,3,7242,naloxone,IN,may_treat
D009293,Opioid-Related Disorders,3,7243,naltrexone,IN,may_treat
D016584,Panic Disorder,2,596,alprazolam,IN,may_treat
D016584,Panic Disorder,2,2597,clomipramine,IN,may_treat
D016584,Panic Disorder,2,2598,clonazepam,IN,may_treat
D016584,Panic Disorder,2,3322,diazepam,IN,may_treat
D016584,Panic Disorder,2,4493,fluoxetine,IN,may_treat
D016584,Panic Disorder,2,42355,fluvoxamine,IN,may_treat
D016584,Panic Disorder,2,5691,imipramine,IN,may_treat
D016584,Panic Disorder,2,6646,maprotiline,IN,may_treat
D016584,Panic Disorder,2,32937,paroxetine,IN,may_treat
D016584,Panic Disorder,2,8787,propranolol,IN,may_treat
D016584,Panic Disorder,2,60842,reboxetine,IN,may_treat
D016584,Panic Disorder,2,36437,sertraline,IN,may_treat
D016584,Panic Disorder,2,10355,temazepam,IN,may_treat
D020447,Parasomnias,2,2002,carbamazepine,IN,may_treat
D020447,Parasomnias,2,2598,clonazepam,IN,may_treat
D020447,Parasomnias,2,262150,iron carbonyl,IN,may_treat
D020447,Parasomnias,2,616739,rotigotine,IN,may_treat
D010554,Personality Disorders,1,325526,ginseng preparation,IN,ci_with
D010698,Phobic Disorders,2,596,alprazolam,IN,may_treat
D010698,Phobic Disorders,2,25480,gabapentin,IN,may_treat
D010698,Phobic Disorders,2,32937,paroxetine,IN,may_treat
D063487,Prescription Drug Misuse,3,272,activated charcoal,IN,may_treat
D063487,Prescription Drug Misuse,3,2296,charcoal,IN,may_treat
D063487,Prescription Drug Misuse,3,203223,digoxin antibodies Fab fragments,IN,may_treat
D063487,Prescription Drug Misuse,3,3755,edetic acid,IN,may_treat
D063487,Prescription Drug Misuse,3,4457,flumazenil,IN,may_treat
D063487,Prescription Drug Misuse,3,5975,ipecac,IN,may_treat
D063487,Prescription Drug Misuse,3,52356,magnesium citrate,IN,may_treat
D063487,Prescription Drug Misuse,3,31479,nalmefene,IN,may_treat
D063487,Prescription Drug Misuse,3,7243,naltrexone,IN,may_treat
D063487,Prescription Drug Misuse,3,34345,pralidoxime,IN,may_treat
D063487,Prescription Drug Misuse,3,8825,protamine sulfate (USP),IN,may_treat
D063487,Prescription Drug Misuse,3,8826,protamines,IN,may_treat
D063487,Prescription Drug Misuse,3,9100,racemethionine,IN,may_treat
D063487,Prescription Drug Misuse,3,36676,sodium bicarbonate,IN,may_treat
D063487,Prescription Drug Misuse,3,11017,uridine,IN,may_treat
D063487,Prescription Drug Misuse,3,1665222,uridine triacetate,IN,may_treat
D011618,Psychotic Disorders,2,70223,aldesleukin,IN,ci_with
D011618,Psychotic Disorders,2,3007,cycloserine,IN,ci_with
D011618,Psychotic Disorders,2,3415,dihydroergocornine,IN,ci_with
D011618,Psychotic Disorders,2,3416,dihydroergocristine,IN,ci_with
D011618,Psychotic Disorders,2,3417,dihydroergocryptine,IN,ci_with
D011618,Psychotic Disorders,2,3554,disulfiram,IN,ci_with
D011618,Psychotic Disorders,2,4024,"ergoloid mesylates, USP",IN,ci_with
D011618,Psychotic Disorders,2,6130,ketamine,IN,ci_with
D011618,Psychotic Disorders,2,6694,mefloquine,IN,ci_with
D011618,Psychotic Disorders,2,7781,oxazepam,IN,ci_with
D011618,Psychotic Disorders,2,7966,pemoline,IN,ci_with
D011618,Psychotic Disorders,2,68503,ziconotide,IN,ci_with
D011618,Psychotic Disorders,2,16735,acetophenazine,IN,may_treat
D011618,Psychotic Disorders,2,1373,benperidol,IN,may_treat
D011618,Psychotic Disorders,2,19777,bromperidol,IN,may_treat
D011618,Psychotic Disorders,2,2002,carbamazepine,IN,may_treat
D011618,Psychotic Disorders,2,2403,chlorpromazine,IN,may_treat
D011618,Psychotic Disorders,2,2406,chlorprothixene,IN,may_treat
D011618,Psychotic Disorders,2,2626,clozapine,IN,may_treat
D011618,Psychotic Disorders,2,3648,droperidol,IN,may_treat
D011618,Psychotic Disorders,2,4496,fluphenazine,IN,may_treat
D011618,Psychotic Disorders,2,5093,haloperidol,IN,may_treat
D011618,Psychotic Disorders,2,6470,lorazepam,IN,may_treat
D011618,Psychotic Disorders,2,6475,loxapine,IN,may_treat
D011618,Psychotic Disorders,2,6779,mesoridazine,IN,may_treat
D011618,Psychotic Disorders,2,6852,methotrimeprazine,IN,may_treat
D011618,Psychotic Disorders,2,7019,molindone,IN,may_treat
D011618,Psychotic Disorders,2,61381,olanzapine,IN,may_treat
D011618,Psychotic Disorders,2,7974,penfluridol,IN,may_treat
D011618,Psychotic Disorders,2,8042,perazine,IN,may_treat
D011618,Psychotic Disorders,2,8766,periciazine,IN,may_treat
D011618,Psychotic Disorders,2,8076,perphenazine,IN,may_treat
D011618,Psychotic Disorders,2,8331,pimozide,IN,may_treat
D011618,Psychotic Disorders,2,8704,prochlorperazine,IN,may_treat
D011618,Psychotic Disorders,2,8742,promazine,IN,may_treat
D011618,Psychotic Disorders,2,51272,quetiapine,IN,may_treat
D011618,Psychotic Disorders,2,10502,thioridazine,IN,may_treat
D011618,Psychotic Disorders,2,10510,thiothixene,IN,may_treat
D011618,Psychotic Disorders,2,10800,trifluoperazine,IN,may_treat
D011618,Psychotic Disorders,2,10804,trifluperidol,IN,may_treat
D011618,Psychotic Disorders,2,10805,triflupromazine,IN,may_treat
D012148,Restless Legs Syndrome,3,2002,carbamazepine,IN,may_treat
D012148,Restless Legs Syndrome,3,2598,clonazepam,IN,may_treat
D012148,Restless Legs Syndrome,3,262150,iron carbonyl,IN,may_treat
D012148,Restless Legs Syndrome,3,616739,rotigotine,IN,may_treat
D012559,Schizophrenia,2,10402,dronabinol,IN,ci_with
D012559,Schizophrenia,2,4328,fenfluramine,IN,ci_with
D012559,Schizophrenia,2,325526,ginseng preparation,IN,ci_with
D012559,Schizophrenia,2,16735,acetophenazine,IN,may_treat
D012559,Schizophrenia,2,89013,aripiprazole,IN,may_treat
D012559,Schizophrenia,2,1673265,aripiprazole lauroxil,IN,may_treat
D012559,Schizophrenia,2,784649,asenapine,IN,may_treat
D012559,Schizophrenia,2,1373,benperidol,IN,may_treat
D012559,Schizophrenia,2,1658314,brexpiprazole,IN,may_treat
D012559,Schizophrenia,2,2002,carbamazepine,IN,may_treat
D012559,Schizophrenia,2,1667655,cariprazine,IN,may_treat
D012559,Schizophrenia,2,2403,chlorpromazine,IN,may_treat
D012559,Schizophrenia,2,2406,chlorprothixene,IN,may_treat
D012559,Schizophrenia,2,2598,clonazepam,IN,may_treat
D012559,Schizophrenia,2,2626,clozapine,IN,may_treat
D012559,Schizophrenia,2,3013,cyproheptadine,IN,may_treat
D012559,Schizophrenia,2,62174,deserpidine,IN,may_treat
D012559,Schizophrenia,2,4495,flupenthixol,IN,may_treat
D012559,Schizophrenia,2,4496,fluphenazine,IN,may_treat
D012559,Schizophrenia,2,4507,fluspirilene,IN,may_treat
D012559,Schizophrenia,2,5093,haloperidol,IN,may_treat
D012559,Schizophrenia,2,73178,iloperidone,IN,may_treat
D012559,Schizophrenia,2,6475,loxapine,IN,may_treat
D012559,Schizophrenia,2,2275602,lumateperone,IN,may_treat
D012559,Schizophrenia,2,1040028,lurasidone,IN,may_treat
D012559,Schizophrenia,2,6779,mesoridazine,IN,may_treat
D012559,Schizophrenia,2,6852,methotrimeprazine,IN,may_treat
D012559,Schizophrenia,2,7019,molindone,IN,may_treat
D012559,Schizophrenia,2,61381,olanzapine,IN,may_treat
D012559,Schizophrenia,2,679314,paliperidone,IN,may_treat
D012559,Schizophrenia,2,8042,perazine,IN,may_treat
D012559,Schizophrenia,2,8076,perphenazine,IN,may_treat
D012559,Schizophrenia,2,33739,pipamperone,IN,may_treat
D012559,Schizophrenia,2,8338,piperacetazine,IN,may_treat
D012559,Schizophrenia,2,8348,pipothiazine,IN,may_treat
D012559,Schizophrenia,2,8704,prochlorperazine,IN,may_treat
D012559,Schizophrenia,2,8742,promazine,IN,may_treat
D012559,Schizophrenia,2,51272,quetiapine,IN,may_treat
D012559,Schizophrenia,2,9260,reserpine,IN,may_treat
D012559,Schizophrenia,2,35636,risperidone,IN,may_treat
D012559,Schizophrenia,2,2559612,samidorphan,IN,may_treat
D012559,Schizophrenia,2,9639,selegiline,IN,may_treat
D012559,Schizophrenia,2,41996,sertindole,IN,may_treat
D012559,Schizophrenia,2,10502,thioridazine,IN,may_treat
D012559,Schizophrenia,2,10510,thiothixene,IN,may_treat
D012559,Schizophrenia,2,10800,trifluoperazine,IN,may_treat
D012559,Schizophrenia,2,2694828,xanomeline,IN,may_treat
D012559,Schizophrenia,2,115698,ziprasidone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,70223,aldesleukin,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3007,cycloserine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3415,dihydroergocornine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3416,dihydroergocristine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3417,dihydroergocryptine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3554,disulfiram,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10402,dronabinol,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,4024,"ergoloid mesylates, USP",IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,4328,fenfluramine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,325526,ginseng preparation,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6130,ketamine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6694,mefloquine,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,7781,oxazepam,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,7966,pemoline,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,68503,ziconotide,IN,ci_with
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,16735,acetophenazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,89013,aripiprazole,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,1673265,aripiprazole lauroxil,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,784649,asenapine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,1373,benperidol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,1658314,brexpiprazole,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,19777,bromperidol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2002,carbamazepine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,1667655,cariprazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2403,chlorpromazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2406,chlorprothixene,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2598,clonazepam,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2626,clozapine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3013,cyproheptadine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,62174,deserpidine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,3648,droperidol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,4495,flupenthixol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,4496,fluphenazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,4507,fluspirilene,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,5093,haloperidol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,73178,iloperidone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6470,lorazepam,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6475,loxapine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2275602,lumateperone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,1040028,lurasidone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6779,mesoridazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,6852,methotrimeprazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,7019,molindone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,61381,olanzapine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,679314,paliperidone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,7974,penfluridol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8042,perazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8766,periciazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8076,perphenazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8331,pimozide,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,33739,pipamperone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8338,piperacetazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8348,pipothiazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8704,prochlorperazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,8742,promazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,51272,quetiapine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,9260,reserpine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,35636,risperidone,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2559612,samidorphan,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,9639,selegiline,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,41996,sertindole,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10502,thioridazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10510,thiothixene,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10800,trifluoperazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10804,trifluperidol,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,10805,triflupromazine,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,2694828,xanomeline,IN,may_treat
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,1,115698,ziprasidone,IN,may_treat
D012563,"Schizophrenia, Paranoid",3,2406,chlorprothixene,IN,may_treat
D016574,Seasonal Affective Disorder,3,6711,melatonin,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,1291301,avanafil,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,2176312,bremelanotide,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,1665509,flibanserin,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,325526,ginseng preparation,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,6904,methyltestosterone,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,1370971,ospemifene,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,7895,papaverine,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,3143,prasterone,IN,may_treat
D020018,"Sexual Dysfunctions, Psychological",1,220982,yohimbine,IN,may_treat
D019968,Sexual and Gender Disorders,2,3143,prasterone,IN,may_treat
D012892,Sleep Deprivation,3,161203,aceprometazine,IN,may_treat
D020178,"Sleep Disorders, Circadian Rhythm",3,6711,melatonin,IN,may_treat
D020178,"Sleep Disorders, Circadian Rhythm",3,1490468,tasimelteon,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2591497,daridorexant,IN,ci_with
D020919,"Sleep Disorders, Intrinsic",3,6470,lorazepam,IN,ci_with
D020919,"Sleep Disorders, Intrinsic",3,2288236,ozanimod,IN,ci_with
D020919,"Sleep Disorders, Intrinsic",3,35185,quazepam,IN,ci_with
D020919,"Sleep Disorders, Intrinsic",3,1547099,suvorexant,IN,ci_with
D020919,"Sleep Disorders, Intrinsic",3,719,amobarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,725,amphetamine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,17381,aprobarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,1749,bromazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,19759,bromodiphenhydramine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,477631,butabarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,19874,butobarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2002,carbamazepine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2372,chlormethiazole,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2598,clonazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2591497,daridorexant,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,3288,dextroamphetamine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,3498,diphenhydramine,IN,may_treat
